Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: A3 Sequest HT,# Peptides (by Search Engine): A3 Sequest HT,Biological Process,Cellular Component,Molecular Function,Pfam IDs,Entrez Gene ID,Gene ID,Gene Symbol,WikiPathways,Ensembl Gene ID,Reactome Pathways,# Protein Pathway Groups,# Razor Peptides,Abundance Ratio: (T02) / (T01),Abundance Ratio: (T03) / (T01),Abundance Ratio: (T06) / (T03),Abundance Ratio: (T05) / (T04),Abundance Ratio: (T06) / (T04),Abundance Ratio: (T07) / (T04),Abundance Ratio Adj. P-Value: (T02) / (T01),Abundance Ratio Adj. P-Value: (T03) / (T01),Abundance Ratio Adj. P-Value: (T06) / (T03),Abundance Ratio Adj. P-Value: (T05) / (T04),Abundance Ratio Adj. P-Value: (T06) / (T04),Abundance Ratio Adj. P-Value: (T07) / (T04),Abundances (Grouped): T01,Abundances (Grouped): T02,Abundances (Grouped): T03,Abundances (Grouped): T04,Abundances (Grouped): T05,Abundances (Grouped): T06,Abundances (Grouped): T07,Abundances (Grouped) CV [%]: T01,Abundances (Grouped) CV [%]: T02,Abundances (Grouped) CV [%]: T03,Abundances (Grouped) CV [%]: T04,Abundances (Grouped) CV [%]: T05,Abundances (Grouped) CV [%]: T06,Abundances (Grouped) CV [%]: T07,S01_T01,S02_T01,S03_T01,S04_T01,S05_T01,S06_T01,S07_T01,S08_T01,S09_T01,S010_T01,S01_T02,S02_T02,S03_T02,S04_T02,S05_T02,S06_T02,S07_T02,S08_T02,S09_T02,S010_T02,S01_T03,S02_T03,S03_T03,S04_T03,S05_T03,S06_T03,S07_T03,S08_T03,S09_T03,S010_T03,S01_T04,S02_T04,S03_T04,S04_T04,S05_T04,S06_T04,S07_T04,S08_T04,S09_T04,S010_T04,S01_T05,S02_T05,S03_T05,S04_T05,S05_T05,S06_T05,S07_T05,S08_T05,S09_T05,S010_T05,S01_T06,S02_T06,S03_T06,S04_T06,S05_T06,S06_T06,S07_T06,S08_T06,S09_T06,S010_T06,S01_T07,S03_T07,S04_T07,S05_T07,S06_T07,S07_T07,S08_T07,S09_T07,S010_T07,"Found in Sample: [S1] F1: Sample, T01","Found in Sample: [S10] F10: Sample, T01","Found in Sample: [S16] F16: Sample, T01","Found in Sample: [S23] F23: Sample, T01","Found in Sample: [S30] F30: Sample, T01","Found in Sample: [S37] F37: Sample, T01","Found in Sample: [S44] F44: Sample, T01","Found in Sample: [S51] F51: Sample, T01","Found in Sample: [S58] F58: Sample, T01","Found in Sample: [S65] F65: Sample, T01","Found in Sample: [S2] F2: Sample, T02","Found in Sample: [S11] F11: Sample, T02","Found in Sample: [S17] F17: Sample, T02","Found in Sample: [S24] F24: Sample, T02","Found in Sample: [S31] F31: Sample, T02","Found in Sample: [S38] F38: Sample, T02","Found in Sample: [S45] F45: Sample, T02","Found in Sample: [S52] F52: Sample, T02","Found in Sample: [S59] F59: Sample, T02","Found in Sample: [S66] F66: Sample, T02","Found in Sample: [S3] F3: Sample, T03","Found in Sample: [S4] F4: Sample, T03","Found in Sample: [S12] F12: Sample, T03","Found in Sample: [S18] F18: Sample, T03","Found in Sample: [S25] F25: Sample, T03","Found in Sample: [S32] F32: Sample, T03","Found in Sample: [S39] F39: Sample, T03","Found in Sample: [S46] F46: Sample, T03","Found in Sample: [S53] F53: Sample, T03","Found in Sample: [S60] F60: Sample, T03","Found in Sample: [S67] F67: Sample, T03","Found in Sample: [S5] F5: Sample, T04","Found in Sample: [S6] F6: Sample, T04","Found in Sample: [S13] F13: Sample, T04","Found in Sample: [S19] F19: Sample, T04","Found in Sample: [S26] F26: Sample, T04","Found in Sample: [S33] F33: Sample, T04","Found in Sample: [S40] F40: Sample, T04","Found in Sample: [S47] F47: Sample, T04","Found in Sample: [S54] F54: Sample, T04","Found in Sample: [S61] F61: Sample, T04","Found in Sample: [S68] F68: Sample, T04","Found in Sample: [S7] F7: Sample, T05","Found in Sample: [S20] F20: Sample, T05","Found in Sample: [S27] F27: Sample, T05","Found in Sample: [S34] F34: Sample, T05","Found in Sample: [S41] F41: Sample, T05","Found in Sample: [S48] F48: Sample, T05","Found in Sample: [S55] F55: Sample, T05","Found in Sample: [S62] F62: Sample, T05","Found in Sample: [S69] F69: Sample, T05","Found in Sample: [S8] F8: Sample, T06","Found in Sample: [S14] F14: Sample, T06","Found in Sample: [S21] F21: Sample, T06","Found in Sample: [S28] F28: Sample, T06","Found in Sample: [S35] F35: Sample, T06","Found in Sample: [S42] F42: Sample, T06","Found in Sample: [S49] F49: Sample, T06","Found in Sample: [S56] F56: Sample, T06","Found in Sample: [S63] F63: Sample, T06","Found in Sample: [S70] F70: Sample, T06","Found in Sample: [S9] F9: Sample, T07","Found in Sample: [S15] F15: Sample, T07","Found in Sample: [S22] F22: Sample, T07","Found in Sample: [S29] F29: Sample, T07","Found in Sample: [S36] F36: Sample, T07","Found in Sample: [S43] F43: Sample, T07","Found in Sample: [S50] F50: Sample, T07","Found in Sample: [S57] F57: Sample, T07","Found in Sample: [S64] F64: Sample, T07","Found in Sample: [S71] F71: Sample, T07",# Protein Groups
FALSE,High,Master Protein,NP_004029.2,alpha-amylase 1 precursor [Homo sapiens],0,513.066,88,60,13120,60,511,57.7,6.93,38145.39,60,other metabolic processes,non-structural extracellular,other molecular function,"Pf00128, Pf02806",276; 277; 278,A6NJS5; A8K8H6; hsa:276; hsa:277; hsa:278; NP_004029.2; P04745; P0DUB6; Q13763; Q5T083,AMY1A,,ENSG00000237763,Digestion of dietary carbohydrate,1,0,1.473,1.151,1.068,1.38,0.842,1.145,1,1,1,1,1,1,70,103.1,80.6,102.2,141,86.1,117,84.1,48.81,41.81,29.58,70.97,39.33,30.29,795910457.6,546010269.6,3057873872,612341467.5,812422883.8,580599790.8,514880660.2,726528190.6,899723024.3,559316143,989558835.4,484842240.6,2301361000,793628043.2,590451645.1,1695081344,899332765.8,975133826.4,1373678793,1059510217,1521948631,612757973.7,1616003858,573125286,564998555.9,1158495818,723661239.8,727843098.2,1464896334,767606647.4,1175513077,681216474.5,1435109454,973580632.3,698760094.2,940090957.9,982745395.8,889576107.5,1423647506,1510325862,1432325372,530469334.5,4632361914,1062006071,732797462.7,1643128250,1343502710,1103361844,1607707684,1155038811,1161829614,744486752.6,1306015859,867958352.8,603023858.9,546814231.3,1468082103,520259364.9,1037063946,775002307.9,1044479510,1329565905,857024907.5,1258178602,1557712818,1190565129,593514724.8,1278252270,691988579.9,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,NP_002263.3,"keratin, type II cytoskeletal 4 [Homo sapiens]",0,477.355,73,69,1664,57,520,56.1,6.61,4006.6,69,cell organization and biogenesis;other biological processes,cytosol;cytoskeleton;other cell component,"bone, tooth or skin structural activity","Pf00038, Pf16208",3851,B4DRS2; F8VS64; hsa:3851; NP_002263.3; P19013; Q6GTR8; Q96LA7; Q9BTL1,KRT4,IL-24 Signaling pathway,ENSG00000170477,Formation of the cornified envelope,3,12,0.952,1.151,1.058,1.492,1.056,0.726,1,1,1,1,1,1,87.1,83,100.3,100.5,150,106.1,73,55.63,61.34,266.27,75.9,61.33,69.95,59.2,102450996.2,189097298.9,33866285.14,137728900.4,64304571.56,167074988.3,283648508.9,122363787.1,291511777.4,126548161,31500298.21,206982402.3,102851261.4,200283045.3,374480024.1,134070630.8,107704181.1,88198931.86,169033959.9,117872701.8,111114515.6,174499281.8,238162289,7941180018,211716181.7,122685731.4,151942138.9,70925050.82,502364132.1,93886194.4,142727873.8,247699024.6,152473552,152275128.5,172127789.7,222739229.5,151133132.4,82975061.14,592738883.2,105937600.9,40760723.47,269096686.8,44504595.66,243986833.6,254105944.2,254570023.2,83936151.97,92256366.59,227224812.7,315956100.3,78378992.54,152544730.5,59439735.3,91330845.68,183580843.2,153071116.4,118729894.4,168792729,496309464,200106296.7,114451560.7,85236653.89,140844427.1,47771750.71,87656974.9,117105244.1,106913778.7,319998681.9,86157276.63,High,High,Peak Found,High,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,High,High,High,High,Peak Found,High,Peak Found,High,High,Peak Found,High,High,High,Peak Found,High,High,Peak Found,High,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,High,High,High,Peak Found,High,High,High,High,Peak Found,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,1
FALSE,High,Master Protein,NP_001002858.1,annexin A2 isoform 1 [Homo sapiens],0,466.658,86,64,7666,64,357,40.4,8.37,18052.89,64,cell organization and biogenesis;transport;developmental processes;other biological processes,non-structural extracellular;extracellular matrix;plasma membrane;other membranes;nucleus;other cytoplasmic organelle;other cell component,transporter activity;enzyme regulator activity;cytoskeletal activity;other molecular function,Pf00191,,A0A2I3T5H8; A0A2J8NS17; A0A6D2XTH2; G3R2Q2; NP_001002858.1,ANXA2,,,,0,0,0.5,1.016,1.311,1.033,1.661,0.733,1,1,1,1,1,1,115.4,57.7,117.2,92.6,95.6,153.7,67.8,70.82,77.76,104.78,72,84.07,82.9,67.03,857442362.1,601076945.4,138065724.6,360944127.1,180155757.3,83908978.97,290704055,597674487.9,1175283746,622109158.5,213879239,196666943.9,83356235.35,456827342.2,184330055.3,251986478.2,172202267.2,460248456.7,878624228.9,910354346,599677271.8,724130592.2,130047227.2,1240469488,471983765.8,65433011.45,440557595.1,567195398.9,2456881582,447222065.1,273775159.1,187224724.2,170491061.7,372675475.2,184279896.5,1127285984,827542368.7,484342957.6,1049100421,683228089,285423085,486282813.5,139133050.9,387092193.4,277780120.5,301524955.6,384888713.6,674610410.4,1624220955,993100244.2,204962975.7,224462658,203709144.3,838614844,496734522.5,119757279.1,1018321816,770997667.9,2192365086,1068956374,182259167.8,70215652.44,640475005.1,155274588.9,200752676.7,332272198.5,536918867.7,774125345.9,335476376.9,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,NP_004915.2,alpha-actinin-4 isoform 1 [Homo sapiens],0,461.248,81,86,3930,57,911,104.8,5.44,7538.64,86,cell organization and biogenesis;transport;signal transduction;other biological processes,non-structural extracellular;plasma membrane;other membranes;cytoskeleton;nucleus;other cell component,signal transduction activity or receptor binding;cytoskeletal activity;nucleic acid binding activity;other molecular function,"Pf00307, Pf00435, Pf08726",81,A4K467; D6PXK4; hsa:81; NP_004915.2; O43707; O76048,ACTN4,Arrhythmogenic right ventricular cardiomyopathy; Primary focal segmental glomerulosclerosis (FSGS); Focal adhesion; Striated muscle contraction pathway; Ebola virus infection in host; Nephrotic syndrome; Alstrom syndrome,ENSG00000130402; ENSG00000282844,Platelet degranulation ; Nephrin family interactions,9,28,0.77,0.995,0.916,0.944,0.909,0.72,1,1,1,1,1,1,110.3,84.9,109.7,110.5,104.4,100.5,79.6,47.75,55.48,60.46,58,50.5,61.6,68.84,222311928.2,246578871.2,61430627.71,222617830.9,100269725.9,70951638.54,123347401.8,288716775.2,288158498.2,183697983.7,77355167.01,153655790,78745401.33,209122180.9,157450533.4,145994121.3,129145042.6,223708061.9,421725611.6,293743752.3,174854533.7,200988771.4,135724088.1,272142469.4,151263129.5,37604737.93,260339035.1,257265351.9,486100607.5,427619753.1,99726898.93,100986022.6,138201147.3,214362486.3,202450454.6,280493628.8,193571159,235266564.6,529729874.3,281820193.2,145980550.3,137145776,115188465.9,212717521.1,151525568.6,162329683.9,191130829.3,358179575.5,459969089.1,214880441,93093980.26,69869138.21,70058408.64,175716499.8,192743633,41601182.65,249831358.9,264423219.6,438275281.1,211370126.3,103701312,159180361.4,227002309.8,40078447.9,136721615.9,143345939.5,351190754.4,439746483.8,148265639.2,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,Peak Found,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,NP_000055.2,complement C3 preproprotein [Homo sapiens],0,451.557,59,101,2315,101,1663,187,6.4,2961.66,101,cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;developmental processes;signal transduction;other biological processes,non-structural extracellular;plasma membrane;other membranes;ER/Golgi;other cytoplasmic organelle;other cell component,signal transduction activity or receptor binding;enzyme regulator activity,"Pf00207, Pf01759, Pf01821, Pf01835, Pf07677, Pf07678, Pf07703, Pf17789, Pf17790, Pf17791, Pf21308, Pf21406",718,A7E236; hsa:718; NP_000055.2; P01024,C3,Allograft rejection; Complement system; TYROBP causal network in microglia; Cells and molecules involved in local acute inflammatory response ; 16p11.2 distal deletion syndrome; Complement system in neuronal development and plasticity; Acquired partial lipodystrophy / Barraquer-Simons syndrome; Chronic hyperglycemia impairment of neuron function; Complement activation; Complement and coagulation cascades,ENSG00000125730,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation; Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell; Regulation of Complement cascade; G alpha (i) signalling events; Neutrophil degranulation; Peptide ligand-binding receptors; Purinergic signaling in leishmaniasis infection; Alternative complement activation; Activation of C3 and C5,20,0,0.747,1.013,1.058,0.685,1.055,0.936,1,1,1,1,1,1,107.7,80.5,109.2,109.5,75,115.5,102.5,46.46,52.16,27.75,52.84,38.79,51.2,74.84,157269770.7,216521374.5,114554993.3,103833379.1,311969057.6,337433643,249945510.7,186111447.3,124446209.5,89496371.29,164062985.5,99636083.91,35164142.17,244174226.4,96624984.78,76310101.21,74245946.49,212785563.1,221245622.3,198310965.3,219064300.4,173358541,102950360.3,216541745.3,132400185,150126946.9,239307529.1,153302884.3,193822506.5,190961105.1,201463642.8,120980695.6,84232203.43,173864555.6,97755469.11,73756919.29,247382391.2,267233293.9,379131588.4,108899301.2,86564375.41,78035814.54,69208441.04,68161593.57,83629099.42,124948842.4,119132150.1,176728105.6,192227238.1,149066226.4,231727264.5,167775724.8,217120751.8,79453295.56,135789663.4,167434284.3,200827907.2,252905419.3,410729615.9,137577357.4,224757700.7,547276987,159651240,95925112.39,131793690.3,100885086.9,166048661.3,376966651,46532199.89,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,NP_001092.1,"actin, cytoplasmic 1 [Homo sapiens]",0,447.319,93,44,10012,17,375,41.7,5.48,24270.99,44,cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component,cytoskeletal activity;other molecular function,Pf00022,60,hsa:60; NP_001092.1; P02570; P60709; P70514; P99021; Q11211; Q64316; Q75MN2; Q96B34; Q96HG5,ACTB,Arrhythmogenic right ventricular cardiomyopathy; Pathogenic Escherichia coli infection; Common pathways underlying drug addiction; Myometrial relaxation and contraction pathways; Focal adhesion; Fas ligand pathway and stress induction of heat shock proteins; Ebola virus infection in host; Acute viral myocarditis; Thermogenesis; Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms; Overlap between signal transduction pathways contributing to LMNA laminopathies; Pleural mesothelioma; Regulation of actin cytoskeleton; Network map of SARS-CoV-2 signaling pathway; IL-24 Signaling pathway,ENSG00000075624,UCH proteinases; Clathrin-mediated endocytosis; DNA Damage Recognition in GG-NER; Translocation of SLC2A4 (GLUT4) to the plasma membrane; RHOF GTPase cycle; Regulation of actin dynamics for phagocytic cup formation; FCGR3A-mediated phagocytosis; Recycling pathway of L1; Sensory processing of sound by inner hair cells of the cochlea; Sensory processing of sound by outer hair cells of the cochlea; RHO GTPases Activate WASPs and WAVEs; RHO GTPases activate IQGAPs; RHO GTPases Activate Formins; B-WICH complex positively regulates rRNA expression; Signaling by BRAF and RAF1 fusions; EPHB-mediated forward signaling; VEGFA-VEGFR2 Pathway; Factors involved in megakaryocyte development and platelet production; EPH-ephrin mediated repulsion of cells; HATs acetylate histones; Interaction between L1 and Ankyrins; Prefoldin mediated transfer of substrate  to CCT/TriC; Signaling by moderate kinase activity BRAF mutants; Paradoxical activation of RAF signaling by kinase inactive BRAF; Signaling downstream of RAS mutants; Signaling by RAF1 mutants; Adherens junctions interactions; MAP2K and MAPK activation; Signaling by high-kinase activity BRAF mutants; Formation of annular gap junctions; Folding of actin by CCT/TriC; Cell-extracellular matrix interactions,48,35,1.028,0.909,1.403,0.921,0.923,0.568,1,1,1,1,1,1,91.5,94.1,83.2,126.4,116.4,116.7,71.7,56.66,50.05,82.25,48.63,35.39,66.25,86.89,1488342056,1656573931,283051343.4,1882754175,1017856365,351938366.8,455352410.9,1395834362,2091719045,874573789.2,357321127,1058017853,476878804.2,1734816673,1419864577,1009679882,628606281.9,1615194196,1798662163,2154199465,767873850.1,1296762103,96430117.09,1083146530,1539970219,408391153.1,1773016156,1915304519,3438263154,400722136.5,975816536.7,1140140984,738139639.5,3166987078,1645697152,2978611577,2243664164,1985351314,2682502989,1366365159,746579611.5,883844692.9,1746476433,1783539693,1485136745,1174197007,1515812457,2205729160,2638778606,1192317586,580678397.4,850449231.2,507179741.6,1645112661,2113959661,560164977.3,2576063648,1893308934,3817971260,1403480936,655231526.9,523910970.8,1705221234,635664185.5,1223346260,1025700026,2903158964,4454068543,663035808.8,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,NP_001276675.1,glyceraldehyde-3-phosphate dehydrogenase isoform 1 [Homo sapiens],0,418.808,93,47,7257,3,335,36,8.46,19992.6,47,cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component,enzyme regulator activity;cytoskeletal activity;other molecular function,"Pf00044, Pf02800",2597,E7EUT4; hsa:2597; NP_001276675.1; P00354; P04406; Q53X65,GAPDH,Cori cycle; Alzheimer's disease and miRNA effects; HIF1A and PPARG regulation of glycolysis; VEGFA-VEGFR2 signaling; Clear cell renal cell carcinoma pathways; Metabolic reprogramming in colon cancer; Aerobic glycolysis; 7q11.23 copy number variation syndrome; Glycolysis in senescence; Alzheimer's disease; Sildenafil treatment; Glycolysis and gluconeogenesis; Metabolic Epileptic Disorders; Sudden infant death syndrome (SIDS) susceptibility pathways,ENSG00000111640,Glycolysis; Gluconeogenesis,16,54,0.596,0.476,1.328,1.125,1.002,1.09,1,1,1,1,1,1,147.9,88.2,70.4,93.3,105,93.5,101.7,58.48,36.53,51.02,34.49,32.47,35.29,43.4,1258155053,1776649179,160051877.4,916434372.6,1250011461,842336956.5,1767976898,241644975,524892502.1,897863684.4,541980211.9,621109557.3,216406462.3,835671356,842227034.7,603598986.8,391263468.8,336332388.3,540028556.9,527044279.8,702823804,699004657.6,97720540.4,401040973.5,1136052419,375513475.8,408536836.2,431662312.9,730160223.7,440631089.7,541276949.1,376839358.7,377759456.1,900834573,802093990.9,930524311,366440132.1,572042818,600979692.4,492876374,799149794.4,499844385.2,138965034.2,504259685.1,690364313.2,774215761.6,643578864.6,666174713.4,598242278.4,607351763.4,325256066,1062538776,399370927.3,648006286.5,921681676.8,753740149,507358379.3,388869576.5,827937854.3,846175700.6,632245106.2,369534098.3,1223208066,615293756,1034822472,470701814.5,502064624,511652626.7,1212665714,High,High,Peak Found,High,High,High,High,Peak Found,High,High,High,High,Not Found,High,High,High,Peak Found,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,Not Found,High,High,High,Not Found,High,High,High,High,High,High,Peak Found,High,Not Found,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,NP_001104026.1,filamin-A isoform 2 [Homo sapiens],0,412.587,50,97,1351,92,2647,280.6,6.06,2231.36,97,cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes;stress response;transport;developmental processes;signal transduction;other biological processes,non-structural extracellular;plasma membrane;other membranes;cytosol;cytoskeleton;ER/Golgi;nucleus;other cell component,signal transduction activity or receptor binding;cytoskeletal activity;other molecular function,"Pf00307, Pf00630",2316,E9KL45; hsa:2316; NP_001104026.1; P21333; Q5HY53; Q5HY55; Q8NF52,FLNA,Androgen receptor signaling pathway; Prolactin signaling pathway; Focal adhesion; Hypothesized pathways in pathogenesis of cardiovascular disease; MAPK signaling pathway; IL-4 signaling pathway; Ebola virus infection in host; Joubert syndrome; NPHP1 deletion syndrome,ENSG00000196924,OAS antiviral response; Platelet degranulation ; RHO GTPases activate PAKs; GP1b-IX-V activation signalling; Cell-extracellular matrix interactions,14,5,0.903,0.797,1.122,0.913,0.814,0.748,1,1,1,1,1,1,107.4,97,85.6,118,107.7,96,88.2,58.57,59.47,75.32,68.33,54.26,69.48,64.51,125525716,91480202.06,22994307.16,154251811,51258351.01,33232899.3,35442194.91,159220613.3,84679721.57,88341573.64,40682765.75,134216596.1,23064319.68,83428056.63,47709495.95,50700200.68,73183786.76,146956171.1,186821697.2,131853270.3,59253171.78,68965220.06,18013220.02,105666713.4,73095857.78,30215348.68,237238920.1,122866897,162171880.7,47675421.56,41417236.98,95081742.38,35877914.57,131234140.4,77504338.12,64012483.82,230931761.7,136688676.5,276155756.1,112307817.7,81843498.34,49141675.28,40383009.29,86774499.57,59726960.08,47696508.94,211057099.5,116950609.7,124254618.4,91568460.43,156045988.3,65554315.36,40217532.52,98764607.29,62617450.2,42332844.7,263724581.9,95160620.36,172517966,62885795.7,158091255.2,20040121.16,77067221.52,38508077.76,54161069.31,118924791.9,161984347.6,198655061.5,51039054.89,Peak Found,High,Peak Found,High,High,Peak Found,High,High,High,High,Peak Found,High,Peak Found,High,Peak Found,Peak Found,High,High,High,High,High,Peak Found,High,Peak Found,High,High,Peak Found,High,High,High,High,High,Peak Found,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,High,Peak Found,Peak Found,High,Peak Found,High,High,High,High,Peak Found,High,High,High,Peak Found,High,High,High,High,High,1
FALSE,High,Master Protein,NP_001243728.1,glyceraldehyde-3-phosphate dehydrogenase isoform 2 [Homo sapiens],0,411.617,98,45,6936,1,293,31.5,7.61,19317.61,45,other metabolic processes,,other molecular function,"Pf00044, Pf02800",,A0A2I3REQ2; A0A2J8JEW3; A0A2R9BXC6; A0A6D2W9R4; G3RRW8; NP_001243728.1,GAPDH,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,1
FALSE,High,Master Protein,NP_000375.2,apolipoprotein B-100 precursor [Homo sapiens],0,408.516,28,117,869,117,4563,515.2,7.05,943.79,117,,,,,,NP_000375.2,,,,,0,0,0.743,0.695,1.068,0.717,0.855,0.973,1,1,1,1,1,1,126.9,94.3,88.2,110.2,79,94.2,107.2,61.67,72.74,75.41,84.86,49.3,69.51,55.59,66545981.43,151321518.3,104384133.1,222056114.7,101747892.1,68118326.8,164510148.8,50143438.27,44654038.25,29218826.6,57024451.92,55778113.26,87276054.32,33974479.94,47052538.88,44287085.9,138353359.4,71957704.7,236178138.3,67108731.94,42284758.15,95381093.85,28643239.98,152355201.4,57139897.56,62671925.68,217140088.9,57865767.02,136660542.6,26162363.67,84559615.26,79772255.43,48241966.94,146160969.1,72309374.99,58830375.99,172418088.1,62233734.6,345140285.8,46594674.01,57687012.04,60597606.22,25819797.87,54895287.69,49665135.02,46605667.67,104023819.7,51828588.43,82430277.52,15022245.88,30850440.34,97759753.47,21642876.49,63043984.93,64636779.96,31554315.97,128426630.8,96715779.51,183435080.8,46287336.53,40725874.18,39016537.06,72741886.86,30021471.83,75139163.38,98556501.48,68016787.01,153484914.4,28058991.73,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,High,High,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,Peak Found,High,Peak Found,High,Peak Found,High,High,High,Peak Found,High,High,High,High,High,Peak Found,High,Peak Found,High,Peak Found,1
